site_id,id_site_source,nom_site,commune,lieu_dit,pays,admin1,longitude,latitude,x_l93,y_l93,epsg_source,decouverte_annee,decouverte_operation,periode,sous_periode,datation_debut,datation_fin,type_site,confiance,source,bibliographie,rapports,commentaire
ALSACE-BASEL-AF-849,849,Vierbruckgraben,Mittelhausen,Vierbruckgraben,FR,Bas-Rhin,7.61690105,48.7066764,1039540.435453584,6855099.857045246,4326.0,1994,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-850,850,Zornhof,Monswiller,Zornhof,FR,Bas-Rhin,7.3789186,48.7490674,1021795.7058508517,6858808.761248458,4326.0,1930,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-851,851,[commune],Niederbronn-les-Bains,[commune],FR,Bas-Rhin,7.64279,48.951113,1039845.0335209161,6882344.001564926,4326.0,1925,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-852,852,Busmauer,Oermingen,Busmauer,FR,Bas-Rhin,7.1372726,48.9981267,1002604.071311835,6885507.721290889,4326.0,1994,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-853,853,Mont-Saint-Michel,Saint-Jean-Saverne,Mont-Saint-Michel,FR,Bas-Rhin,7.3644419,48.7752807,1020571.923257179,6861659.955441316,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-854,854,Heidenstadt,Ernolsheim-lès-Saverne,Heidenstadt,FR,Bas-Rhin,7.3658874,48.7819898,1020636.7642596839,6862410.651720436,4326.0,1863,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-855,855,Sarre-Union,Sarre-Union,,FR,Bas-Rhin,7.0888993,48.9406954,999399.7590561718,6878945.250138506,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-856,856,Krebsrott,Erstein,Krebsrott,FR,Bas-Rhin,7.668064,48.432618,1045098.8018318288,6824907.818360197,4326.0,1902,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2008 : thèse. ; Forrer 1911. ; Roth-Zehner 2005a. ; Zehner 2000a ; II ; p. 58.,,
ALSACE-BASEL-AF-857,857,[commune],Seltz,[commune],FR,Bas-Rhin,8.106898,48.8936992,1074184.4273168005,6878070.013409656,4326.0,1930,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-858,858,Briqueteries Alsaciennes,Souffelweyersheim,Briqueteries Alsaciennes,FR,Bas-Rhin,7.752548,48.631249,1050008.8470460344,6847321.103842184,4326.0,1945,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-859,859,Biltz,Soufflenheim,Biltz,FR,Bas-Rhin,7.961106,48.820273,1064029.0919632541,6869240.466512634,4326.0,1990,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-860,860,[commune],Strasbourg,[commune],FR,Bas-Rhin,7.750891,48.5813452,1050220.5555571518,6841775.9406309,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-861,861,Laubbuehl,Eschbach,Laubbuehl,FR,Bas-Rhin,7.722738,48.8741091,1046202.0228646368,6874143.471847046,4326.0,2002,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-862,862,"3, Rue du Dôme",Strasbourg,"3, Rue du Dôme",FR,Bas-Rhin,7.74951,48.58409,1050100.5328804057,6842074.401019447,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-863,863,[commune],Thal-Marmoutier,[commune],FR,Bas-Rhin,7.352071,48.701724,1020114.7156134006,6853443.934681755,4326.0,1925,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-864,864,Wasserloch,Eschbach,Wasserloch,FR,Bas-Rhin,7.7548078,48.8769014,1048531.393192204,6874594.4874726515,4326.0,2002,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Boës et alii 2003 ; Schneikert ; Peytremann 2002,,
ALSACE-BASEL-AF-865,865,Lutterbacherhof,Vœllerdingen,Lutterbacherhof,FR,Bas-Rhin,7.1233008,48.98055062,1001685.1115784176,6883502.320865321,4326.0,1996,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-866,866,Ehl,Benfeld,Ehl,FR,Bas-Rhin,7.616532,48.372298,1041685.3000315924,6817990.539710404,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-867,867,Parc d'Activités des Nations,Benfeld,Parc d'Activités des Nations,FR,Bas-Rhin,7.596571,48.379336,1040164.0785657526,6818685.306548834,4326.0,,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-868,868,[commune],Bergheim,[commune],FR,Haut-Rhin,7.364801,48.204959,1024100.9126792233,6798360.623761321,4326.0,1906,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Forrer 1906 ; Forrer 1925,,
ALSACE-BASEL-AF-869,869,Ziegler,Bettendorf,Ziegler,FR,Haut-Rhin,7.275018,47.58387,1021175.3199232917,6729084.4111987585,4326.0,1976,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-870,870,Biesheim,Biesheim,,FR,Haut-Rhin,7.545329,48.039007,1038552.2165727181,6780705.0436574975,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-871,871,Oedenbourg,Biesheim,Oedenbourg,FR,Haut-Rhin,7.557772,48.039733,1039473.3331006716,6780839.008398363,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-872,872,Muelhaecker,Bischwihr,Muelhaecker,FR,Haut-Rhin,7.439704,48.102305,1030297.9940082422,6787280.444550976,4326.0,2011,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-873,873,Fronholz,Colmar,Fronholz,FR,Haut-Rhin,7.385715,48.051682,1026597.8592785464,6781439.042111315,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-874,874,Jardin des Aubépines,Colmar,Jardin des Aubépines,FR,Haut-Rhin,7.347011,48.06536,1023634.9182098947,6782797.346343192,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-875,875,rue Balzac,Colmar,rue Balzac,FR,Haut-Rhin,7.347851,48.06442,1023703.1418412642,6782696.488653091,4326.0,1969,surveillance de travaux,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-876,876,[commune],Dannemarie,[commune],FR,Haut-Rhin,7.119461,47.630769,1009227.6743035032,6733666.454752694,4326.0,1857,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-877,877,Dessenheim,Dessenheim,,FR,Haut-Rhin,7.488182,47.97603,1034697.8775288968,6773474.693285302,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-878,878,ZAC des Collines,Brunstatt-Didenheim,ZAC des Collines,FR,Haut-Rhin,7.290935,47.726225,1021510.941559643,6744941.572715552,4326.0,,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-879,879,Rainwasen,Duntzenheim,Rainwasen,FR,Bas-Rhin,7.5528059,48.714883,1034779.3729391161,6855737.05741801,4326.0,2008,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-880,880,carrefour des Oignons,Eguisheim,carrefour des Oignons,FR,Haut-Rhin,7.323077,48.045547,1021975.2996368676,6780501.078399029,4326.0,1987,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-881,881,Lotissement EDF,Ensisheim,Lotissement EDF,FR,Haut-Rhin,7.353214,47.865867,1025317.7496124466,6760688.844439314,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-882,882,THK 2000,Ensisheim,THK 2000,FR,Haut-Rhin,7.356666,47.87408,1025525.1328069957,6761614.256939831,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-883,883,villa romaine,Grussenheim,villa romaine,FR,Haut-Rhin,7.488782,48.147389,1033660.6443785571,6792489.014029128,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-884,884,Hinter dem Dorf,Habsheim,Hinter dem Dorf,FR,Haut-Rhin,7.41618,47.72875,1030869.96288218,6745739.066559258,4326.0,,,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-885,885,Katzenpfad,Habsheim,Katzenpfad,FR,Haut-Rhin,7.442849,47.744898,1032765.0670754106,6747642.435018782,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-886,886,Landsererweg,Habsheim,Landsererweg,FR,Haut-Rhin,7.41618,47.72875,1030869.96288218,6745739.066559258,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-887,887,Oberdorf / Moenshhof,Habsheim,Oberdorf / Moenshhof,FR,Haut-Rhin,7.41618,47.72875,1030869.96288218,6745739.066559258,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-888,888,Winling,Habsheim,Winling,FR,Haut-Rhin,7.41618,47.72875,1030869.96288218,6745739.066559258,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-889,889,Munchhauser Strasse,Hirtzfelden,Munchhauser Strasse,FR,Haut-Rhin,7.445403,47.911633,1031913.7354418902,6766149.883707215,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-890,890,Husser,Horbourg-Wihr,Husser,FR,Haut-Rhin,7.404641,48.076286,1027853.3557940685,6784247.399435181,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-891,891,"Gravière, Base de loisirs",Houssen,"Gravière, Base de loisirs",FR,Haut-Rhin,7.373007,48.114997,1025263.0174082823,6788411.845154817,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-892,892,Lotissement Le Château d’Eau,Houssen,Lotissement Le Château d’Eau,FR,Haut-Rhin,7.375144,48.12451,1025363.2576633648,6789476.21478319,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-893,893,Lotissement Les Jardins,Houssen,Lotissement Les Jardins,FR,Haut-Rhin,7.379693,48.12307,1025710.0746723585,6789335.18591995,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-894,894,Tiergarten,Houssen,Tiergarten,FR,Haut-Rhin,7.379169,48.126087,1025652.5608100612,6789667.791782413,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-895,895,Naegelberg,Illfurth,Naegelberg,FR,Haut-Rhin,7.2724,47.680057,1020400.9099588477,6739744.376834967,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-896,896,Schwartzacker,Illfurth,Schwartzacker,FR,Haut-Rhin,7.27245,47.68006,1020404.6379331173,6739744.912534574,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-897,897,Niedere Eilach,Illhaeusern,Niedere Eilach,FR,Haut-Rhin,7.433538,48.183928,1029330.7043396442,6796311.346594919,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-898,898,Complexe sportif,Ittenheim,Complexe sportif,FR,Bas-Rhin,7.5943239,48.6093566,1038511.0935605911,6844201.710382954,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-899,899,Kembs,Kembs,,FR,Haut-Rhin,7.503561,47.690256,1037653.5013134308,6741838.976973917,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-900,900,Laengelstein,Meistratzheim,Laengelstein,FR,Bas-Rhin,7.555941,48.461942,1036631.1654676159,6827677.815803247,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-901,901,Michelbach-le-Bas,Michelbach-le-Bas,,FR,Haut-Rhin,7.464108,47.592487,1035312.4419682613,6730826.302494511,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-902,902,[commune],Mulhouse,[commune],FR,Haut-Rhin,7.33549,47.749633,1024703.2940519507,6747720.753405897,4326.0,1895,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-903,903,Mulhouse,Mulhouse,,FR,Haut-Rhin,7.33549,47.749633,1024703.2940519507,6747720.753405897,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-904,904,Dornac,Mulhouse,Dornac,FR,Haut-Rhin,7.33549,47.749633,1024703.2940519507,6747720.753405897,4326.0,1890,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-905,905,Oberentzen,Oberentzen,,FR,Haut-Rhin,7.376747,47.943758,1026595.1050781275,6769427.675359494,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-906,906,Forêt communale,Oberhergheim,Forêt communale,FR,Haut-Rhin,7.396211,47.966562,1027905.0166131523,6772038.390907468,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-907,907,Neuen Brunnen,Obernai,Neuen Brunnen,FR,Bas-Rhin,7.510225,48.468155,1033217.5503205671,6828173.398568801,4326.0,2012,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-908,908,Hoell,Pulversheim,Hoell,FR,Haut-Rhin,7.305672,47.836106,1021948.6792454177,6757192.152958586,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-909,909,près de la chapelle Saint-Marc,Riedisheim,près de la chapelle Saint-Marc,FR,Haut-Rhin,7.367801,47.746975,1027137.0700654094,6747559.247826029,4326.0,1977,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-910,910,Ristel,Rixheim,Ristel,FR,Haut-Rhin,7.397719,47.746707,1029377.1994726048,6747653.890383944,4326.0,1977,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-911,911,ZAC Le Petit Prince,Rixheim,ZAC Le Petit Prince,FR,Haut-Rhin,7.419012,47.747232,1030967.0633899494,6747801.164031407,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-912,912,Saint-Louis,Saint-Louis,,FR,Haut-Rhin,7.562856,47.584845,1042770.5622953814,6730402.686366057,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-913,913,en bordure de la RD 8,Sarrewerden,en bordure de la RD 8,FR,Bas-Rhin,7.08708057,48.9286171,999336.1956563321,6877597.011983074,4326.0,2010,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-914,914,Rixheimerfeld,Sausheim,Rixheimerfeld,FR,Haut-Rhin,7.375784,47.787529,1027484.7977184262,6752091.257725764,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-915,915,ZAC du Giessen,Scherwiller,ZAC du Giessen,FR,Bas-Rhin,7.424078,48.272075,1028080.144368729,6806053.13405606,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-916,916,Sermersheim,Sermersheim,,FR,Bas-Rhin,7.558243,48.345782,1037545.9960324545,6814797.57062033,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-917,917,Landstrasse/Sandgrube/ZAC Hoell,Sierentz,Landstrasse/Sandgrube/ZAC Hoell,FR,Haut-Rhin,7.449743,47.659606,1033814.5998184053,6738210.372512793,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-918,918,[commune],Spechbach-le-Bas,[commune],FR,Haut-Rhin,7.229019,47.671572,1017201.2214967054,6738627.90314907,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-919,919,Turckheim,Turckheim,,FR,Haut-Rhin,7.281766,48.08352,1018672.8498126417,6784547.046813377,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-920,920,Thurwald,Ungersheim,Thurwald,FR,Haut-Rhin,7.308399,47.876474,1021907.7703177114,6761681.986169304,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-921,921,Koenigsbreite,Wettolsheim,Koenigsbreite,FR,Haut-Rhin,7.304285,48.056872,1020508.5260453473,6781681.249070468,4326.0,1929,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-922,922,Ricoh,Wettolsheim,Ricoh,FR,Haut-Rhin,7.32296705,48.05004396,1021939.7739864716,6780999.6084016,4326.0,1987,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-923,923,Wittelsheim,Wittelsheim,,FR,Haut-Rhin,7.237725,47.804119,1017063.6327870555,6753368.339528149,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-924,924,Knabenboden,Zimmersheim,Knabenboden,FR,Haut-Rhin,7.387721,47.720462,1028791.0955065317,6744700.791149513,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-925,925,Le Donon,Grandfontaine,Le Donon,FR,Bas-Rhin,7.1641777,48.5124074,1007416.8082976004,6831681.35039696,4326.0,1692,première mention bibliographique,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-926,926,Borot,Hindisheim,Borot,FR,Bas-Rhin,7.639203,48.46869131,1042732.1914260152,6828784.965440402,4326.0,1995,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2008 : thèse. ; Hamm 1996. ; Flotté ; Fuchs 2000 ; p. 355. ; Roth-Zehner 2005a. ; Zehner 2000a ; II ; p. 61.,,
ALSACE-BASEL-AF-927,927,Altmatt,Holtzheim,Altmatt,FR,Bas-Rhin,7.6555812,48.55924783,1043347.5980518726,6838905.2029590905,4326.0,1994,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2008 : thèse. ; Flotté ; Fuchs 2000 ; p. 364. ; Kuhnle-Aubry 1995 ; p. 45-51. ; Kuhnle et alii 1998. ; Lefranc 2000. ; Lefranc ; Denaire 2001. ; Roth-Zehner 2005a. ; Zehner 2000a ; II ; p. 67-69. ; Zehner,,
ALSACE-BASEL-AF-928,928,Musaubreite,Hurtigheim,Musaubreite,FR,Bas-Rhin,7.60941326,48.61323372,1039596.4741395006,6844696.795502995,4326.0,1952,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2008 : thèse. ; Roth-Zehner 2005a. ; Stieber 1952. ; Zehner 2000a ; II ; p. 69-70. ; rapport de diag : Carbillet ; rapport de fouille : M'Barek,,
ALSACE-BASEL-AF-929,929,Kirchacker,La Wantzenau,Kirchacker,FR,Bas-Rhin,7.820781,48.656642,1054855.5278272699,6850443.516776389,4326.0,2000,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2008 : thèse (n°68 ; 163) ; Roth-Zehner 2005a. ; Schneikert ; Issele 2000. ; Zehner 2001b.,,
ALSACE-BASEL-AF-930,930,Maison Apprederis,Marlenheim,Maison Apprederis,FR,Bas-Rhin,7.48748,48.620719,1030575.6340250976,6845010.13183408,4326.0,2002,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2008 : thèse. ; Châtelet 2002. ; Châtelet 2003. ; Châtelet 2006.,,
ALSACE-BASEL-AF-931,931,Les berges du Panama,Matzenheim,Les berges du Panama,FR,Bas-Rhin,7.627276,48.395317,1042329.7402176679,6820591.292009807,4326.0,1999,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-932,932,Foegel,Meistratzheim,Foegel,FR,Bas-Rhin,7.5505229,48.4516797,1036296.9772463725,6826515.890231136,4326.0,1994,prospection pédestre,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-933,933,Gare de marchandise,Mundolsheim,Gare de marchandise,FR,Bas-Rhin,7.7215724,48.634022,1047711.9059422889,6847491.981453869,4326.0,1903,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-934,934,Maimont,Niedersteinbach,Maimont,FR,Bas-Rhin,7.7074046,49.0524574,1043897.654784054,6893874.510773718,4326.0,1899,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-935,935,Mont Sainte-Odile,Ottrott,Mont Sainte-Odile,FR,Bas-Rhin,7.4049904,48.4377267,1025639.5203616358,6824357.418149713,4326.0,1963,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-936,936,Molsheimer Gasse,Rosheim,Molsheimer Gasse,FR,Bas-Rhin,7.468379,48.50364,1029906.1681931395,6831935.838771236,4326.0,1975,surveillance de travaux,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-937,937,Rohr,Weyersheim,Rohr,FR,Bas-Rhin,7.842522,48.701894,1056145.5274898952,6855563.000998113,4326.0,2016,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-938,938,Weidhaeglen,Soultz-Haut-Rhin,Weidhaeglen,FR,Haut-Rhin,7.23473,47.89018,1016327.1817346101,6762904.965039491,4326.0,2019,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-939,939,Langenberg,Berstett,Langenberg,FR,Bas-Rhin,7.684379,48.669624,1044741.4192805584,6851279.942705282,4326.0,2017,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Féliu 2020,,
ALSACE-BASEL-AF-940,940,rue d'Alsace,Algolsheim,rue d'Alsace,FR,Haut-Rhin,7.556341,48.006807,1039577.8760113496,6777180.0853404235,4326.0,2019,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-941,941,Burgweg Rechts,Eckwersheim,Burgweg Rechts,FR,Bas-Rhin,7.692983,48.692745,1045221.190029439,6853883.54900975,4326.0,2010,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-942,942,Grassweg,Sierentz,Grassweg,FR,Haut-Rhin,7.446885,47.666254,1033558.8496233958,6738935.71913446,4326.0,2020,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-943,943,[commune],La Petite-Pierre,[commune],FR,Bas-Rhin,7.315457,48.856961,1016481.4358111949,6870530.755476074,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-944,944,Muehlmatten,Marmoutier,Muehlmatten,FR,Bas-Rhin,7.385033,48.692334,1022594.6833462003,6852535.70251972,4326.0,2009,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-945,945,Krautland,Wilwisheim,Krautland,FR,Bas-Rhin,7.51773,48.748084,1031991.896808519,6859274.256251438,4326.0,2020,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-946,946,rue Kiener,Colmar,rue Kiener,FR,Haut-Rhin,7.36960011,48.09751521,1025117.32500222,6786458.043261772,4326.0,2020,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lefranc 2021 (rapport de diag) ; Boury 2025 (rapport de fouille),,
ALSACE-BASEL-AF-947,947,"RD 18bis, liaison A35-RD83",Rouffach,"RD 18bis, liaison A35-RD83",FR,Haut-Rhin,7.333546,47.954754,1023307.6542549036,6770469.894247889,4326.0,2010,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-948,948,rue du 8 Février,Blodelsheim,rue du 8 Février,FR,Haut-Rhin,7.53336489,47.88594913,1038637.9728439029,6763674.113331492,4326.0,2021,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,rapport dig ; rapport fouille,,
ALSACE-BASEL-AF-949,949,"avenue Joffre, rue des Américains",Colmar,"avenue Joffre, rue des Américains",FR,Haut-Rhin,7.354472,48.071315,1024153.3518005782,6783488.707495296,4326.0,2012,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Latron 2012 : rapport de diag,,
ALSACE-BASEL-AF-950,950,vallon du Kolbsenbach,Pfettisheim,vallon du Kolbsenbach,FR,Bas-Rhin,7.663082,48.654629,1043274.3095713307,6849522.992309276,4326.0,2017,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-951,951,Pferchelmatten,Bergbieten,Pferchelmatten,FR,Bas-Rhin,7.455586,48.574662,1028517.3876611363,6839765.0616614185,4326.0,2011,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-952,952,Lichthirsch,Hatten,Lichthirsch,FR,Bas-Rhin,7.997426,48.888585,1066210.1681699299,6876989.251278019,4326.0,2015,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
